Product_code;Product_name;;
849383;Равиоли картофель п/ф;;
849384;Филе кур д/сэндвичей п/ф;;
849385;Истрица маринов 200г п/ф;;
849386;Бульон овощной п/ф;;
849387;Капуста тушеная пост п/ф;;
849388;Кролик тушеный п/ф;;
849389;Фарш рыбный п/ф;;
849390;Микс фри д/котлет п/ф;;
849391;Манты с грибами п/ф;;
849392;Начинка с сёмгой п/ф;;
849393;Варенье лесная ягода п/ф;;
849394;Мисо-суп картофельный п/ф;;
849395;Котлета д/гамб жар 60г п/;;
849396;Кляр рис-кокос п/ф;;
849397;Котлетк рыбн/жар 130г п/ф;;
849398;Котлетк крол/жар 130г п/ф;;
849399;Драники 60г п/ф;;
849400;Равиоли с улитками п/ф;;
849401;Японская смесь п/ф;;
849402;Петрушка/соль п/ф;;
849403;Рагу телятина п/ф;;
849404;Лапша домашняя п/ф;;
849405;Кролик 150г п/ф;;
849406;Террин/баклажан 100г п/ф;;
849407;Цесарка/кинза 350г п/ф;;
849408;Присыпка д/цесарки п/ф;;
849409;Булгур п/ф;;
849410;Бульон с гусем п/ф;;
849411;Сырная паста п/ф;;
849412;Фарш кролик/бургер п/ф;;
849413;Старая русса п/ф 150г;;
849414;Анчоусы сухие п/ф;;
849415;Шампиньоны отварные п/ф;;
849416;Пассировка для лапши п/ф;;
849417;Нач. Киш с ветчиной мини;;
849418;Масса Киш ветчина мини;;
849419;Нач. Киш коз. сыр мини;;
849420;Масса Киш коз. сыр мини;;
849421;Пюре из топинамбура п/ф;;
849422;Бульон из омара п/ф;;
849423;Набор д/котл индейка п/ф;;
849424;Набор д/котл тел/свин п/ф;;
849425;Набор д/котлет кролик п/ф;;
849426;Набор д/котлет рыба п/ф;;
849427;Драники 50г п/ф;;
849428;Кролик/томаты 370г п/ф;;
849429;Запеканка тв/узб 150г п/ф;;
849430;Зразы рыбные 100г п/ф;;
849431;Фарш д/чеб сыр /томат п/ф;;
849432;Голубцы в соусе 180г п/ф;;
849433;Хрен п/ф;;
849434;соус такара/сакэ п/ф;;
849435;Колбаски куриные 90г;;
849436;Пастила/кардамон п/ф;;
849437;Жиго ягненка п/ф;;
849438;Фарш кур с печ/гуся п/ф;;
849439;Гёза гребешок 35г п/ф;;
849440;Фарш кур/колб п/ф;;
849441;Огурец гома п/ф;;
849442;Свекольник кинки п/ф;;
849443;Жиго ягненка/деми гл 260г;;
849444;Запеканка тв/узб 190г;;
849445;Котлетка детская 50г п/ф;;
849446;Bubble п/ф;;
849447;Кролик тушеный п/ф;;
849448;Рёбра говяжьи п\ф 450г;;
849449;Фарш д/кесадильи п/ф;;
849450;Лук белый фри п/ф;;
849451;Фарш баран крупн/рубл п/ф;;
849452;Колбаски бар кр/рубл 160г;;
849453;Суп кокос сибас п/ф;;
849454;Бульон утиный п/ф;;
849455;Утка д/лапши зел/чай п/ф;;
849456;Бульон/мясо д/шурпы п/ф;;
849457;Панировка д/бургера п/ф;;
849458;Специи для бургера п/ф;;
849459;Деми гласс свин.п/ф;;
849460;равиоли/шамп.п/ф;;
849461;начинка для рав/шамп п/ф;;
849462;"соус ""ша ца"" п/ф";;
849463;Соус Ча Шао п/ф;;
849464;Гуляш/паста п/ф;;
849465;Топин.для краба п/ф;;
849466;тальлиолини/шпинатом п/ф;;
849467;Паста карри зелён п/ф;;
849468;Похлебка по-суворовск п/ф;;
849469;Чечевичный суп п/ф;;
849470;Печень в кр/вине п/ф;;
849471;Поджарка телячья п/ф;;
849472;Голубцы мясные п/ф;;
849473;Цыплёнок ланч п/ф 250г;;
849474;Шпинат пробитый п/ф;;
849475;Тунец д/сэндвича п/ф;;
849476;Мюсли п/ф;;
849477;Пюре печёные овоши п/ф;;
849478;Курица жареная 180г п/ф;;
849479;Котлетки овощные п/ф;;
849480;Гаспачо томат/ягодный п/ф;;
849481;Начинка ябл/пост п/ф;;
849482;Тыквен сем/карамель п/ф;;
849483;Цыплёнок 1/2 п/ф;;
849484;Пенне болоньезе п/ф;;
849485;Эдамаме суп п/ф;;
849486;Отвар овощ/кинки п/ф;;
849487;Начинка тофу п/ф;;
849488;Пенне болоньезе п/ф;;
849489;Фарш пельмени марал п/ф;;
849490;Масса котл/марал п/ф;;
849491;Масса фрикадель/марал п/ф;;
849492;Каша овсяная/молочная п/ф;;
849493;Каша пшенная/молочная п/ф;;
849494;Креветки жареные п/ф;;
849495;Манты с грибами п/ф;;
849496;Пельмени марал п/ф;;
849497;Мини-пельмени марал п/ф;;
849498;Деми глас из марала п/ф;;
849499;Бульон из марала п/ф;;
849500;Бульон д/пасты п/ф;;
849501;Фарш д/пенне п/ф;;
849502;Ножка цыпленк с сыром п/ф;;
849503;Паста черн/бел п/ф;;
849504;Канадский бургер 290г п/ф;;
849505;Миёга маринованая п/ф;;
849506;Набор фрик/марал п/ф;;
849507;Набор биф/марал п/ф;;
849508;Каша овсяная/соя п/ф;;
849509;Каша пшенная соя п/ф;;
849510;Бебрышки бар/туш 350г п/ф;;
849511;Квиноа п/ф;;
849512;Масло Чесночное п/ф;;
849513;Масло Чили/чеснок п/ф;;
849514;Лазанья new 300г п/ф;;
849515;Язычки утиные отварн п/ф;;
849516;Ребрышки телячьи п/ф;;
849517;Угорь х/к п/ф;;
849518;Вонголе 150г п/ф;;
849519;Суп огуречный п/ф;;
849520;Паппардели д/лазаньи п/ф;;
849521;Пирожки крев/спаржа п/ф;;
849522;Дим Сам крев/кап/кит п/ф;;
849523;Набор д/рамен п/ф 190г;;
849524;Гезо с гребешком 100г п/ф;;
849525;Пицетта рис с краб 150г п;;
849526;Гаспаччо клубн/угорь п/ф;;
849527;Лосось шотл/маринован п/ф;;
849528;Котлетка инд/жар 150г п/ф;;
849529;Фасоль зел/жареная п/ф;;
849530;Крученники п/ф;;
849531;Кролик прованский п/ф;;
849532;Клари п/ф;;
849533;Гарнир д/гуляша п/ф;;
849534;Мексиканский суп п/ф;;
849535;Макароны с сыром п/ф;;
849536;Сладко-острый пекан п/ф;;
849537;Макароны с сыром п/ф;;
849538;Перец Гайило п/ф;;
849539;Бедро кур жареное п/ф;;
849540;Фарш с костным мозгом п/ф;;
849541;Сосиски гриль п/ф;;
849542;Фарш д/перцев п/ф;;
849543;Фарш рыбный ланч п/ф;;
849544;Рис д/рыбн котл ланч п/ф;;
849545;Перцы фаршированые 300г п;;
849546;Овощи/болоньезе 300г п/ф;;
849547;Цуккини  фаршир 300г п/ф;;
849548;Фарш д/овощей п/ф;;
849549;Св/корейка манглица п/ф;;
849550;Фарш/бургер/зеланд п/ф;;
849551;Гуакомоле п/ф;;
849552;Котлета д/гамб Узб 160г;;
849553;Фарш бургер тел/лопат п/ф;;
849554;Котлета д/гамбургера 60г;;
849555;Томино в парме п/ф;;
849556;Соус шампин/трюфель п/ф;;
849557;Бульон для соба п/ф;;
849558;Масло зеленое п/ф 30г;;
849559;Вареники ленивые масс п/ф;;
849560;Шарики творожные п/ф;;
849561;Лопатк ягн/запеч 450г п/ф;;
849562;Ножка ягненка п/ф;;
849563;Язык отварной п/ф;;
849564;Картофель рости 150г п/ф;;
849565;Овощи в пряных травах п/ф;;
849566;Ягнен б/вин прян 180г п/ф;;
849567;Аджап сандал п/ф;;
849568;Манты с тыквой п/ф;;
849569;Начинка овощная п/ф;;
849570;Зразы картофельные п/ф;;
849571;Баклажаны фри п/ф;;
849572;Вареники с тыквой п/ф;;
849573;Начинка ов/бурито п/ф;;
849574;Баклажаны запеченые п/ф;;
849575;Фарш бургер 150г п/ф;;
849576;Салат овощной п/ф;;
849577;Суп топинамбур п/ф;;
849578;Полента  п/ф;;
849579;"Макароны сыр ""фондю"" п/ф";;
849580;Оссобуко 250г п/ф;;
849581;Овощное рагу п/ф;;
849582;Чечевица зелёная п/ф;;
849583;Варенье из помидор п/ф;;
849584;Террин с фуа-гра п/ф;;
849585;Лопатка кобэ запеч  п/ф;;
849586;Рис д/ризот 140г пост п/ф;;
849587;Тесто гёдзо п/ф;;
849588;Холодец п/ф;;
849589;Чечевица д/террина п/ф;;
849590;Жареный бекон п/ф;;
849591;Скрэмбл п/ф;;
849592;Фарш фрикадельки п/ф;;
849593;Сольчичас п/ф;;
849594;Феттучини зелёные п/ф;;
849595;Говядина маринованая п/ф;;
849596;Рис д/ризот черн 140г п/ф;;
849597;Масло трюфельное п/ф;;
849598;Фарш ягненок п/ф;;
849599;Лук конфи п/ф;;
849600;Суп луковый п/ф;;
849601;Суп кокос/том юм п/ф;;
849602;Ребрышки телячьи 350г п/ф;;
849603;Суп лобстер п/ф;;
849604;Начинка краб п/ф;;
849605;Варенье из помидор п/ф;;
849606;суп томат/фрукт п/ф;;
849607;Суп с плавн/акулы п/ф;;
849608;Бульон кур/крылья п/ф;;
849609;начинка рав/краб п/ф;;
849610;Равиоли с крабом п/ф;;
849611;Начинка рик/лосось п/ф;;
849612;Биск из креветок п/ф;;
849613;ут/конфи/соус п/ф;;
849614;равиоли лосось/рик п/ф;;
849615;тар-тар лос/равиоли п/ф;;
849616;Папарделли new п/ф;;
849617;Бульон куриный Ча п/ф;;
849618;Фарш долма/телятина п/ф;;
849619;Долма тел 33г/шт п/ф;;
849620;Долма готовая 25г/шт п/ф;;
849621;Фарш/телятина долма п/ф;;
849622;Дим Сам креветки/краб п/ф;;
849623;Щечки д/террина п/ф;;
849624;Огурцы сол/жар п/ф;;
849625;Утка томлёная в жире п/ф;;
849626;Бульон мясной п/ф;;
849627;Ягненок д/запеканки п/ф;;
849628;Утка для/пиццы п/ф;;
849629;Фарш косуля п/ф;;
849630;Пюре яблочное п/ф;;
849631;Галушки п/ф;;
849632;Суп с галушками п/ф;;
849633;Солянка с потрошками п/ф;;
849634;Св/ребра д/бургера п/ф;;
849635;Фарш д/кулебяки п/ф;;
849636;Филе/кур якитор 100г п/ф;;
849637;Фарш кулебяка п/ф;;
849638;Кулебяка п/ф;;
849639;Котл из крев. 150г п/ф;;
849640;Фасоль п/ф;;
849641;Начинка из семги п/ф;;
849642;Начинка из капусты п/ф;;
849643;Потрошки п/ф;;
849644;Колбаска свиная 180г п/ф;;
849645;Колбаска телячья 180г п/ф;;
849646;Фарш свиной колбасный п/ф;;
849647;Фарш телячий колбасн п/ф;;
849648;Зельц из щечек п/ф;;
849649;Перец фарширован 250г п/ф;;
849650;Овощи печеные п/ф;;
849651;Начинка для ролл п/ф;;
